datetime,symbol,open,high,low,close,volume,ema_200,williams_long_stop_plot,williams_short_stop_plot,is_williams_high,is_williams_low,williams_high_price,williams_low_price,strategy_position
2025-08-12 20:45:00,OANDA:XAUUSD,3349.945,3350.13,3348.21,3349.38,1454.0,3349.38,3349.38,3349.38,False,False,,,0
2025-08-12 20:50:00,OANDA:XAUUSD,3349.375,3350.77,3348.995,3349.705,1740.0,3349.383233830846,3349.38,3349.705,False,False,,,0
2025-08-12 20:55:00,OANDA:XAUUSD,3349.715,3349.9,3347.39,3348.24,1909.0,3349.371858369843,3348.24,3349.705,False,False,,,0
2025-08-12 21:00:00,OANDA:XAUUSD,3348.22,3349.515,3348.04,3348.49,1221.0,3349.3630836596953,3348.24,3349.705,False,False,,,0
2025-08-12 21:05:00,OANDA:XAUUSD,3348.445,3349.895,3348.23,3349.66,1155.0,3349.3660380511415,3348.24,3349.705,False,False,,,0
2025-08-12 21:10:00,OANDA:XAUUSD,3349.705,3349.705,3347.85,3348.425,833.0,3349.356674488444,3348.24,3349.705,False,False,,,0
2025-08-12 21:15:00,OANDA:XAUUSD,3348.485,3348.98,3347.63,3347.675,1189.0,3349.3399414089567,3347.675,3349.66,False,False,,,0
2025-08-12 21:20:00,OANDA:XAUUSD,3347.645,3348.465,3346.43,3348.145,1163.0,3349.3280514446888,3347.675,3349.66,False,False,,,0
2025-08-12 21:25:00,OANDA:XAUUSD,3348.15,3349.1,3347.475,3349.1,1177.0,3349.325782276085,3347.675,3349.66,False,False,,,0
2025-08-12 21:30:00,OANDA:XAUUSD,3349.1,3350.33,3348.425,3350.065,1239.0,3349.3331376763235,3347.675,3350.065,False,False,,,0
2025-08-12 21:35:00,OANDA:XAUUSD,3350.075,3350.93,3348.94,3349.755,1189.0,3349.3373353113852,3347.675,3350.065,True,False,3350.93,,0
2025-08-12 21:40:00,OANDA:XAUUSD,3349.74,3349.98,3349.14,3349.145,1652.0,3349.3354215271925,3348.145,3350.065,False,False,,,0
2025-08-12 21:45:00,OANDA:XAUUSD,3349.115,3350.635,3349.05,3349.315,1530.0,3349.335218327917,3349.1,3350.065,False,False,,,0
2025-08-12 21:50:00,OANDA:XAUUSD,3349.275,3349.63,3348.12,3348.49,1466.0,3349.326808195301,3348.49,3350.065,False,False,,,0
2025-08-12 21:55:00,OANDA:XAUUSD,3348.465,3349.12,3348.015,3349.08,1368.0,3349.324352392363,3348.49,3349.755,False,False,,,0
2025-08-12 22:00:00,OANDA:XAUUSD,3349.075,3349.67,3348.985,3349.61,1044.0,3349.327194657116,3348.49,3349.61,False,False,,,0
2025-08-12 22:05:00,OANDA:XAUUSD,3349.605,3349.67,3348.485,3348.505,1452.0,3349.319013615752,3348.49,3349.61,False,False,,,0
2025-08-12 22:10:00,OANDA:XAUUSD,3348.51,3348.835,3347.6,3348.66,1312.0,3349.3124562663415,3348.49,3349.61,False,False,,,0
2025-08-12 22:15:00,OANDA:XAUUSD,3348.59,3349.215,3348.28,3349.0,1052.0,3349.3093472487662,3348.505,3349.61,False,False,,,0
2025-08-12 22:20:00,OANDA:XAUUSD,3348.985,3349.235,3348.425,3349.225,1114.0,3349.3085079726593,3348.505,3349.61,False,False,,,0
2025-08-12 22:25:00,OANDA:XAUUSD,3349.23,3349.79,3348.835,3349.105,1394.0,3349.3064830177077,3348.505,3349.225,False,False,,,0
2025-08-12 22:30:00,OANDA:XAUUSD,3349.09,3349.49,3348.595,3349.065,1562.0,3349.304080201611,3348.66,3349.225,False,False,,,0
2025-08-12 22:35:00,OANDA:XAUUSD,3349.025,3349.055,3345.595,3346.49,1448.0,3349.2760794035853,3346.49,3349.225,False,True,,3345.595,0
2025-08-12 22:40:00,OANDA:XAUUSD,3346.485,3347.185,3346.01,3346.55,1053.0,3349.2489542353906,3346.49,3349.225,False,False,,,0
2025-08-12 22:45:00,OANDA:XAUUSD,3346.555,3346.68,3345.925,3346.44,1005.0,3349.221004442004,3346.44,3349.105,False,False,,,0
2025-08-12 22:50:00,OANDA:XAUUSD,3346.45,3346.78,3345.955,3346.77,1426.0,3349.1966163381035,3346.44,3349.065,False,False,,,0
2025-08-12 22:55:00,OANDA:XAUUSD,3346.735,3348.56,3346.515,3348.34,1060.0,3349.188092792451,3346.44,3348.34,False,False,,,0
2025-08-12 23:00:00,OANDA:XAUUSD,3348.345,3349.34,3348.32,3348.51,1612.0,3349.181345600486,3346.44,3348.51,False,False,,,0
2025-08-12 23:05:00,OANDA:XAUUSD,3348.49,3349.07,3348.16,3348.25,892.0,3349.172078480083,3346.44,3348.51,False,False,,,0
2025-08-12 23:10:00,OANDA:XAUUSD,3348.23,3348.465,3347.545,3347.94,982.0,3349.1598189927195,3346.77,3348.51,False,False,,,0
2025-08-12 23:15:00,OANDA:XAUUSD,3347.95,3348.62,3347.725,3348.15,908.0,3349.1497710425433,3347.94,3348.51,False,False,,,0
2025-08-12 23:20:00,OANDA:XAUUSD,3348.145,3348.32,3347.175,3347.195,953.0,3349.1303205844088,3347.195,3348.51,False,False,,,0
2025-08-12 23:25:00,OANDA:XAUUSD,3347.185,3348.49,3346.81,3347.66,1388.0,3349.1156905288426,3347.195,3348.25,False,False,,,0
2025-08-12 23:30:00,OANDA:XAUUSD,3347.655,3347.83,3346.4,3346.4,303.0,3349.088668732536,3346.4,3348.15,False,False,,,0
2025-08-12 23:35:00,OANDA:XAUUSD,3346.46,3347.115,3346.025,3346.815,451.0,3349.0660451630583,3346.4,3348.15,False,False,,,0
2025-08-12 23:40:00,OANDA:XAUUSD,3346.785,3347.34,3346.58,3346.82,702.0,3349.0436964549685,3346.4,3347.66,False,False,,,0
2025-08-12 23:45:00,OANDA:XAUUSD,3346.84,3348.015,3346.74,3347.715,699.0,3349.0304755947204,3346.4,3347.715,False,False,,,0
2025-08-12 23:50:00,OANDA:XAUUSD,3347.705,3348.155,3347.625,3348.155,222.0,3349.021764394773,3346.4,3348.155,False,False,,,0
2025-08-12 23:55:00,OANDA:XAUUSD,3348.165,3348.475,3347.94,3348.105,198.0,3349.0126423609945,3346.815,3348.155,False,False,,,0
2025-08-13 00:00:00,OANDA:XAUUSD,3348.11,3348.64,3347.435,3348.145,430.0,3349.0040091036713,3346.82,3348.155,False,False,,,0
2025-08-13 00:05:00,OANDA:XAUUSD,3348.13,3348.235,3347.685,3347.995,322.0,3348.9939692120925,3347.715,3348.155,False,False,,,0
2025-08-13 00:10:00,OANDA:XAUUSD,3347.99,3349.535,3347.96,3349.445,294.0,3348.998457080629,3347.995,3349.445,False,False,,,0
2025-08-13 00:15:00,OANDA:XAUUSD,3349.455,3350.275,3349.45,3349.635,398.0,3349.004790841021,3347.995,3349.635,False,False,,,0
2025-08-13 00:20:00,OANDA:XAUUSD,3349.55,3349.575,3348.22,3348.435,202.0,3348.999121280414,3347.995,3349.635,False,False,,,0
2025-08-13 00:25:00,OANDA:XAUUSD,3348.385,3348.45,3347.56,3348.345,169.0,3348.992612610957,3347.995,3349.635,False,False,,,0
2025-08-13 01:30:00,OANDA:XAUUSD,3350.165,3350.165,3349.995,3349.995,6.0,3349.0025866148285,3348.345,3349.995,False,False,,,0
2025-08-13 01:35:00,OANDA:XAUUSD,3349.905,3350.64,3349.295,3350.315,176.0,3349.015645454482,3348.345,3350.315,False,False,,,0
2025-08-13 01:40:00,OANDA:XAUUSD,3350.355,3351.705,3349.995,3351.445,171.0,3349.039818136527,3348.345,3351.445,False,False,,,0
2025-08-13 01:45:00,OANDA:XAUUSD,3351.52,3353.875,3351.335,3352.295,383.0,3349.072208005816,3348.345,3352.295,True,False,3353.875,,0
2025-08-13 01:50:00,OANDA:XAUUSD,3352.325,3353.475,3352.3,3352.5,226.0,3349.1063153888426,3349.995,3352.5,False,False,,,0
2025-08-13 01:55:00,OANDA:XAUUSD,3352.485,3352.485,3351.22,3352.165,101.0,3349.1367500615906,3350.315,3352.5,False,False,,,0
2025-08-13 02:00:00,OANDA:XAUUSD,3352.14,3352.38,3351.465,3351.585,154.0,3349.1611107574954,3351.445,3352.5,False,False,,,0
2025-08-13 02:05:00,OANDA:XAUUSD,3351.515,3351.735,3350.905,3351.18,129.0,3349.1811992076696,3351.18,3352.5,False,False,,,0
2025-08-13 02:10:00,OANDA:XAUUSD,3351.165,3351.45,3350.375,3350.415,148.0,3349.193475832469,3350.415,3352.5,False,False,,,0
2025-08-13 02:15:00,OANDA:XAUUSD,3350.34,3351.435,3350.155,3351.375,148.0,3349.215182540604,3350.415,3352.165,False,False,,,0
2025-08-13 02:20:00,OANDA:XAUUSD,3351.36,3351.445,3350.345,3350.345,95.0,3349.2264245053743,3350.345,3351.585,False,False,,,0
2025-08-13 02:25:00,OANDA:XAUUSD,3350.27,3350.64,3350.02,3350.58,108.0,3349.2398929182564,3350.345,3351.375,False,False,,,0
2025-08-13 02:30:00,OANDA:XAUUSD,3350.565,3351.505,3350.54,3351.305,96.0,3349.260441247428,3350.345,3351.375,False,False,,,0
2025-08-13 02:35:00,OANDA:XAUUSD,3351.27,3351.39,3350.215,3351.055,93.0,3349.2782975534237,3350.345,3351.375,False,False,,,0
2025-08-13 02:40:00,OANDA:XAUUSD,3351.005,3351.84,3350.545,3351.355,206.0,3349.29896125936,3350.345,3351.355,False,False,,,0
2025-08-13 02:45:00,OANDA:XAUUSD,3351.33,3351.8,3351.105,3351.58,149.0,3349.3216581622523,3350.58,3351.58,False,False,,,0
2025-08-13 02:50:00,OANDA:XAUUSD,3351.6,3352.025,3351.445,3352.025,55.0,3349.348557086011,3351.055,3352.025,False,False,,,0
2025-08-13 02:55:00,OANDA:XAUUSD,3352.07,3352.095,3351.205,3351.52,183.0,3349.3701634831655,3351.055,3352.025,False,False,,,0
2025-08-13 03:00:00,OANDA:XAUUSD,3351.625,3352.115,3350.865,3351.095,261.0,3349.3873260355717,3351.095,3352.025,False,False,,,0
2025-08-13 03:05:00,OANDA:XAUUSD,3351.07,3352.11,3350.99,3352.11,276.0,3349.4144173188,3351.095,3352.11,False,False,,,0
2025-08-13 03:10:00,OANDA:XAUUSD,3352.095,3352.145,3351.08,3351.525,230.0,3349.4354181414988,3351.095,3352.11,True,False,3352.145,,0
2025-08-13 03:15:00,OANDA:XAUUSD,3351.485,3351.505,3349.785,3350.845,274.0,3349.4494438316333,3350.845,3352.11,False,False,,,0
2025-08-13 03:20:00,OANDA:XAUUSD,3350.835,3351.35,3350.495,3350.595,324.0,3349.4608424004728,3350.595,3352.11,False,False,,,0
2025-08-13 03:25:00,OANDA:XAUUSD,3350.59,3351.035,3350.42,3350.66,512.0,3349.472774316886,3350.595,3352.11,False,False,,,0
2025-08-13 03:30:00,OANDA:XAUUSD,3350.645,3350.86,3348.825,3349.485,1116.0,3349.4728959654744,3349.485,3351.525,False,False,,,0
2025-08-13 03:35:00,OANDA:XAUUSD,3349.495,3349.66,3346.92,3347.21,920.0,3349.4503795877085,3347.21,3350.845,False,False,,,0
2025-08-13 03:40:00,OANDA:XAUUSD,3347.195,3348.375,3346.205,3347.955,1043.0,3349.435500188826,3347.21,3350.66,False,False,,,0
2025-08-13 03:45:00,OANDA:XAUUSD,3347.99,3348.0,3345.135,3346.15,1309.0,3349.4028086446588,3346.15,3350.66,False,False,,,0
2025-08-13 03:50:00,OANDA:XAUUSD,3346.145,3346.46,3344.03,3344.125,1055.0,3349.350293135757,3344.125,3349.485,False,False,,,0
2025-08-13 03:55:00,OANDA:XAUUSD,3344.075,3346.72,3343.795,3346.72,786.0,3349.3241210647548,3344.125,3347.955,False,False,,,0
2025-08-13 04:00:00,OANDA:XAUUSD,3346.715,3347.115,3344.595,3346.6,1437.0,3349.2970153825186,3344.125,3347.955,False,False,,,0
2025-08-13 04:05:00,OANDA:XAUUSD,3346.595,3346.725,3345.19,3345.56,657.0,3349.259831149857,3344.125,3346.72,False,False,,,0
2025-08-13 04:10:00,OANDA:XAUUSD,3345.545,3345.8,3344.81,3345.425,825.0,3349.221673625978,3344.125,3346.72,False,False,,,0
2025-08-13 04:15:00,OANDA:XAUUSD,3345.42,3345.955,3344.29,3344.31,1177.0,3349.17280125159,3344.31,3346.72,False,False,,,0
2025-08-13 04:20:00,OANDA:XAUUSD,3344.28,3344.48,3342.635,3344.325,1717.0,3349.1245644232163,3344.31,3346.6,False,True,,3342.635,0
2025-08-13 04:25:00,OANDA:XAUUSD,3344.32,3344.32,3343.255,3343.625,998.0,3349.0698423891545,3343.625,3345.56,False,False,,,0
2025-08-13 04:30:00,OANDA:XAUUSD,3343.64,3346.415,3343.26,3346.21,1754.0,3349.041386245979,3343.625,3346.21,False,False,,,0
2025-08-13 04:35:00,OANDA:XAUUSD,3346.215,3348.16,3345.03,3347.135,1544.0,3349.022417228606,3343.625,3347.135,False,False,,,0
2025-08-13 04:40:00,OANDA:XAUUSD,3347.14,3348.82,3346.515,3348.605,1197.0,3349.0182638233464,3343.625,3348.605,False,False,,,0
2025-08-13 04:45:00,OANDA:XAUUSD,3348.53,3349.37,3347.445,3347.445,762.0,3349.0026094569453,3343.625,3348.605,False,False,,,0
2025-08-13 04:50:00,OANDA:XAUUSD,3347.365,3347.485,3342.695,3343.53,1472.0,3348.948155631503,3343.53,3348.605,False,False,,,0
2025-08-13 04:55:00,OANDA:XAUUSD,3343.495,3346.185,3343.285,3345.935,1404.0,3348.9181739834285,3343.53,3348.605,False,False,,,0
2025-08-13 05:00:00,OANDA:XAUUSD,3345.915,3347.92,3345.58,3347.615,1464.0,3348.905207078121,3343.53,3348.605,False,False,,,0
2025-08-13 05:05:00,OANDA:XAUUSD,3347.605,3349.985,3347.04,3349.605,1383.0,3348.9121701917716,3343.53,3349.605,False,False,,,0
2025-08-13 05:10:00,OANDA:XAUUSD,3349.59,3350.075,3348.745,3349.785,1143.0,3348.9208550654853,3343.53,3349.785,False,False,,,0
2025-08-13 05:15:00,OANDA:XAUUSD,3349.735,3352.085,3349.345,3350.13,1052.0,3348.932886358366,3345.935,3350.13,False,False,,,0
2025-08-13 05:20:00,OANDA:XAUUSD,3350.18,3351.105,3349.725,3350.35,1141.0,3348.946986991616,3347.615,3350.35,False,False,,,0
2025-08-13 05:25:00,OANDA:XAUUSD,3350.335,3351.74,3349.915,3350.97,1356.0,3348.9671164742867,3349.605,3350.97,False,False,,,0
2025-08-13 05:30:00,OANDA:XAUUSD,3350.99,3351.745,3347.915,3348.005,1821.0,3348.9575431760354,3348.005,3350.97,False,False,,,0
2025-08-13 05:35:00,OANDA:XAUUSD,3348.025,3348.695,3346.775,3346.92,1037.0,3348.9372691145827,3346.92,3350.97,False,False,,,0
2025-08-13 05:40:00,OANDA:XAUUSD,3346.97,3348.05,3346.675,3346.935,932.0,3348.917346038816,3346.92,3350.97,False,False,,,0
2025-08-13 05:45:00,OANDA:XAUUSD,3346.94,3350.48,3346.765,3349.44,1072.0,3348.9225465757436,3346.92,3350.97,False,False,,,0
2025-08-13 05:50:00,OANDA:XAUUSD,3349.375,3351.75,3349.185,3350.215,691.0,3348.935406808821,3346.92,3350.215,False,False,,,0
2025-08-13 05:55:00,OANDA:XAUUSD,3350.21,3352.185,3350.135,3352.035,914.0,3348.9662485321164,3346.92,3352.035,False,False,,,0
2025-08-13 06:00:00,OANDA:XAUUSD,3352.105,3352.305,3349.53,3350.475,1123.0,3348.9812609845335,3346.935,3352.035,False,False,,,0
2025-08-13 06:05:00,OANDA:XAUUSD,3350.49,3352.745,3350.39,3352.685,1176.0,3349.0181141090657,3349.44,3352.685,False,False,,,0
2025-08-13 06:10:00,OANDA:XAUUSD,3352.68,3353.445,3351.95,3353.13,1162.0,3349.059028396538,3350.215,3353.13,False,False,,,0
2025-08-13 06:15:00,OANDA:XAUUSD,3353.1,3354.435,3352.56,3353.21,1286.0,3349.1003315965727,3350.475,3353.21,False,False,,,0
2025-08-13 06:20:00,OANDA:XAUUSD,3353.225,3354.505,3353.22,3353.645,997.0,3349.1455521777016,3350.475,3353.645,True,False,3354.505,,0
2025-08-13 06:25:00,OANDA:XAUUSD,3353.635,3353.65,3351.34,3351.905,1031.0,3349.1730093699634,3351.905,3353.645,False,False,,,0
2025-08-13 06:30:00,OANDA:XAUUSD,3351.915,3352.03,3349.69,3349.925,1143.0,3349.180491863795,3349.925,3353.645,False,False,,,0
2025-08-13 06:35:00,OANDA:XAUUSD,3349.9,3351.745,3349.84,3350.995,697.0,3349.1985466711203,3349.925,3353.645,False,False,,,0
2025-08-13 06:40:00,OANDA:XAUUSD,3351.09,3352.125,3351.05,3351.09,337.0,3349.217367102254,3349.925,3353.645,False,False,,,0
2025-08-13 06:45:00,OANDA:XAUUSD,3351.065,3351.235,3348.63,3351.1,1010.0,3349.236099767903,3349.925,3351.905,False,False,,,0
2025-08-13 06:50:00,OANDA:XAUUSD,3351.095,3352.26,3350.825,3352.04,1027.0,3349.2639992727,3349.925,3352.04,False,False,,,0
2025-08-13 06:55:00,OANDA:XAUUSD,3352.0,3353.06,3351.18,3351.35,1011.0,3349.2847554988425,3350.995,3352.04,False,False,,,0
2025-08-13 07:00:00,OANDA:XAUUSD,3351.345,3351.345,3349.47,3350.15,784.0,3349.293364896864,3350.15,3352.04,False,False,,,0
2025-08-13 07:05:00,OANDA:XAUUSD,3350.155,3351.275,3349.905,3350.935,222.0,3349.3096995745077,3350.15,3352.04,False,False,,,0
2025-08-13 07:10:00,OANDA:XAUUSD,3350.94,3351.63,3350.655,3351.24,213.0,3349.3289065439158,3350.15,3352.04,False,False,,,0
2025-08-13 07:15:00,OANDA:XAUUSD,3351.235,3351.485,3349.94,3350.235,418.0,3349.3379223992,3350.15,3351.35,False,False,,,0
2025-08-13 07:20:00,OANDA:XAUUSD,3350.23,3350.55,3349.735,3350.36,738.0,3349.3480923255765,3350.15,3351.24,False,False,,,0
2025-08-13 07:25:00,OANDA:XAUUSD,3350.345,3350.45,3349.385,3349.72,461.0,3349.3517928994515,3349.72,3351.24,False,False,,,0
2025-08-13 07:30:00,OANDA:XAUUSD,3349.705,3350.62,3348.29,3350.505,801.0,3349.3632675969698,3349.72,3351.24,False,True,,3348.29,0
2025-08-13 07:35:00,OANDA:XAUUSD,3350.565,3351.19,3349.38,3349.44,207.0,3349.364031103468,3349.44,3350.505,False,False,,,0
2025-08-13 07:40:00,OANDA:XAUUSD,3349.52,3352.415,3349.52,3351.775,748.0,3349.388020843732,3349.44,3351.775,False,False,,,0
2025-08-13 07:45:00,OANDA:XAUUSD,3351.83,3352.38,3350.955,3351.165,372.0,3349.405702228372,3349.44,3351.775,False,False,,,0
2025-08-13 07:50:00,OANDA:XAUUSD,3351.1,3351.23,3350.765,3350.995,243.0,3349.4215161365473,3349.44,3351.775,False,False,,,0
2025-08-13 07:55:00,OANDA:XAUUSD,3350.985,3351.035,3350.175,3350.725,196.0,3349.4344861252384,3349.44,3351.775,False,False,,,0
2025-08-13 08:00:00,OANDA:XAUUSD,3350.665,3350.7,3349.375,3350.325,212.0,3349.4433469598134,3350.325,3351.775,False,False,,,0
2025-08-13 08:05:00,OANDA:XAUUSD,3350.28,3350.79,3350.055,3350.65,280.0,3349.455353457726,3350.325,3351.165,False,False,,,0
2025-08-13 08:10:00,OANDA:XAUUSD,3350.655,3351.015,3350.36,3350.42,123.0,3349.464951930783,3350.325,3350.995,False,False,,,0
2025-08-13 08:15:00,OANDA:XAUUSD,3350.41,3350.695,3349.965,3350.335,117.0,3349.4736091255018,3350.325,3350.725,False,False,,,0
2025-08-13 08:20:00,OANDA:XAUUSD,3350.385,3351.455,3350.265,3351.4,519.0,3349.4927771939047,3350.325,3351.4,False,False,,,0
2025-08-13 08:25:00,OANDA:XAUUSD,3351.41,3351.885,3351.225,3351.82,308.0,3349.5159336397364,3350.335,3351.82,False,False,,,0
2025-08-13 08:30:00,OANDA:XAUUSD,3351.805,3352.175,3351.38,3351.575,403.0,3349.5364218622267,3350.335,3351.82,False,False,,,0
2025-08-13 08:35:00,OANDA:XAUUSD,3351.575,3351.67,3350.625,3350.645,312.0,3349.5474524904635,3350.335,3351.82,False,False,,,0
2025-08-13 08:40:00,OANDA:XAUUSD,3350.635,3350.755,3348.5,3350.32,912.0,3349.5551395303596,3350.32,3351.82,False,False,,,0
2025-08-13 08:45:00,OANDA:XAUUSD,3350.315,3350.815,3349.19,3349.9,649.0,3349.558570977819,3349.9,3351.82,False,False,,,0
2025-08-13 08:50:00,OANDA:XAUUSD,3349.875,3350.39,3349.475,3350.015,327.0,3349.5631125601294,3349.9,3351.575,False,False,,,0
2025-08-13 08:55:00,OANDA:XAUUSD,3349.995,3351.38,3349.535,3351.1,477.0,3349.5784049724666,3349.9,3351.1,False,False,,,0
2025-08-13 09:00:00,OANDA:XAUUSD,3351.11,3351.345,3347.8,3348.965,1592.0,3349.5723014404025,3348.965,3351.1,False,False,,,0
2025-08-13 09:05:00,OANDA:XAUUSD,3348.84,3349.08,3347.185,3347.4,2160.0,3349.5506865006973,3347.4,3351.1,False,False,,,0
2025-08-13 09:10:00,OANDA:XAUUSD,3347.405,3348.075,3345.88,3346.04,1586.0,3349.5157542967104,3346.04,3351.1,False,False,,,0
2025-08-13 09:15:00,OANDA:XAUUSD,3346.045,3348.16,3345.57,3346.705,1245.0,3349.487786592266,3346.04,3351.1,False,True,,3345.57,0
2025-08-13 09:20:00,OANDA:XAUUSD,3346.7,3349.285,3346.7,3349.2,1267.0,3349.484923044084,3346.04,3349.2,False,False,,,0
2025-08-13 09:25:00,OANDA:XAUUSD,3349.195,3349.545,3348.53,3349.29,916.0,3349.4829835113073,3346.04,3349.29,False,False,,,0
2025-08-13 09:30:00,OANDA:XAUUSD,3349.28,3351.96,3348.945,3351.565,737.0,3349.5037000932844,3346.04,3351.565,False,False,,,0
2025-08-13 09:35:00,OANDA:XAUUSD,3351.905,3353.875,3351.905,3352.615,1320.0,3349.5346583013115,3346.705,3352.615,False,False,,,0
2025-08-13 09:40:00,OANDA:XAUUSD,3352.6,3354.08,3352.185,3353.59,990.0,3349.575009960005,3349.2,3353.59,False,False,,,0
2025-08-13 09:45:00,OANDA:XAUUSD,3353.635,3355.915,3353.635,3355.01,1461.0,3349.6290894628905,3349.29,3355.01,False,False,,,0
2025-08-13 09:50:00,OANDA:XAUUSD,3355.005,3356.605,3354.905,3356.265,1802.0,3349.695118423459,3351.565,3356.265,False,False,,,0
2025-08-13 09:55:00,OANDA:XAUUSD,3356.275,3356.66,3354.9,3355.175,1865.0,3349.7496446083005,3352.615,3356.265,False,False,,,0
2025-08-13 10:00:00,OANDA:XAUUSD,3355.185,3355.955,3354.005,3354.12,1825.0,3349.793130731601,3353.59,3356.265,False,False,,,0
2025-08-13 10:05:00,OANDA:XAUUSD,3354.14,3356.455,3353.645,3356.285,2066.0,3349.857726445715,3354.12,3356.285,False,False,,,0
2025-08-13 10:10:00,OANDA:XAUUSD,3356.295,3356.585,3354.555,3354.89,1476.0,3349.9077988193894,3354.12,3356.285,False,False,,,0
2025-08-13 10:15:00,OANDA:XAUUSD,3354.9,3357.28,3354.89,3355.635,1416.0,3349.9647858958137,3354.12,3356.285,False,False,,,0
2025-08-13 10:20:00,OANDA:XAUUSD,3355.61,3356.61,3354.89,3355.875,902.0,3350.023593996353,3354.12,3356.285,False,False,,,0
2025-08-13 10:25:00,OANDA:XAUUSD,3355.87,3357.78,3355.685,3357.35,2102.0,3350.0964935585785,3354.89,3357.35,False,False,,,0
2025-08-13 10:30:00,OANDA:XAUUSD,3357.345,3357.785,3354.81,3355.455,1307.0,3350.1498120306323,3354.89,3357.35,False,False,,,0
2025-08-13 10:35:00,OANDA:XAUUSD,3355.51,3356.705,3354.06,3356.46,1432.0,3350.2125999706263,3355.455,3357.35,False,False,,,0
2025-08-13 10:40:00,OANDA:XAUUSD,3356.455,3359.435,3356.305,3358.255,2098.0,3350.2926238515156,3355.455,3358.255,False,False,,,0
2025-08-13 10:45:00,OANDA:XAUUSD,3358.26,3358.78,3356.32,3358.735,1328.0,3350.3766275942867,3355.455,3358.735,False,False,,,0
2025-08-13 10:50:00,OANDA:XAUUSD,3358.74,3360.4,3357.995,3360.395,1263.0,3350.476312891856,3355.455,3360.395,False,False,,,0
2025-08-13 10:55:00,OANDA:XAUUSD,3360.385,3360.91,3359.125,3359.24,1461.0,3350.563513758604,3356.46,3360.395,False,False,,,0
2025-08-13 11:00:00,OANDA:XAUUSD,3359.12,3360.985,3358.715,3360.365,1416.0,3350.6610409848868,3358.255,3360.395,True,False,3360.985,,0
2025-08-13 11:05:00,OANDA:XAUUSD,3360.34,3360.34,3358.575,3360.035,947.0,3350.754314208918,3358.735,3360.395,False,False,,,0
2025-08-13 11:10:00,OANDA:XAUUSD,3360.025,3360.17,3356.545,3357.005,1078.0,3350.816510087436,3357.005,3360.395,False,False,,,0
2025-08-13 11:15:00,OANDA:XAUUSD,3356.93,3357.67,3356.17,3357.585,1101.0,3350.88385824577,3357.005,3360.365,False,False,,,0
2025-08-13 11:20:00,OANDA:XAUUSD,3357.57,3358.855,3355.355,3355.36,1161.0,3350.928396969693,3355.36,3360.365,False,False,,,0
2025-08-13 11:25:00,OANDA:XAUUSD,3355.35,3356.42,3354.355,3354.74,1289.0,3350.966323368005,3354.74,3360.035,False,False,,,0
